@relation Spammer
@attribute 'followers_per_followees' numeric
@attribute 'replies_to_tweets' numeric
@attribute 'tweets_with_url_to_total_tweets' numeric
@attribute 'number_of_replies' numeric
@attribute 'hastag_count_to_word_count_mean' numeric
@attribute 'hastag_count_to_word_count_median' numeric
@attribute 'hastag_count_to_word_count_min' numeric
@attribute 'hastag_count_to_word_count_max' numeric
@attribute 'url_count_to_word_count_mean' numeric
@attribute 'url_count_to_word_count_median' numeric
@attribute 'url_count_to_word_count_min' numeric
@attribute 'url_count_to_word_count_max' numeric
@attribute 'characters_per_tweet_mean' numeric
@attribute 'characters_per_tweet_median' numeric
@attribute 'characters_per_tweet_min' numeric
@attribute 'characters_per_tweet_max' numeric
@attribute 'hashtags_per_tweet_mean' numeric
@attribute 'hashtags_per_tweet_median' numeric
@attribute 'hashtags_per_tweet_min' numeric
@attribute 'hashtags_per_tweet_max' numeric
@attribute 'mentions_per_tweet_mean' numeric
@attribute 'mentions_per_tweet_median' numeric
@attribute 'mentions_per_tweet_min' numeric
@attribute 'mentions_per_tweet_max' numeric
@attribute 'numeric_characters_per_tweet_mean' numeric
@attribute 'numeric_characters_per_tweet_median' numeric
@attribute 'numeric_characters_per_tweet_min' numeric
@attribute 'numeric_characters_per_tweet_max' numeric
@attribute 'url_count_per_tweet_mean' numeric
@attribute 'url_count_per_tweet_median' numeric
@attribute 'url_count_per_tweet_min' numeric
@attribute 'url_count_per_tweet_max' numeric
@attribute 'word_count_per_tweet_mean' numeric
@attribute 'word_count_per_tweet_median' numeric
@attribute 'word_count_per_tweet_min' numeric
@attribute 'word_count_per_tweet_max' numeric
@attribute 'retweet_count_mean' numeric
@attribute 'retweet_count_median' numeric
@attribute 'retweet_count_min' numeric
@attribute 'retweet_count_max' numeric
@attribute 'followee_count' numeric
@attribute 'follower_count' numeric
@attribute 'tweet_count' numeric
@attribute 'mention_count' numeric
@attribute 'reply_count' numeric
@attribute 'total_tweet_count_of_followees' numeric
@attribute 'time_between_posts_mean' numeric
@attribute 'time_between_posts_median' numeric
@attribute 'time_between_posts_min' numeric
@attribute 'time_between_posts_max' numeric
@attribute 'post_count_per_day_mean' numeric
@attribute 'post_count_per_day_median' numeric
@attribute 'post_count_per_day_min' numeric
@attribute 'post_count_per_day_max' numeric
@attribute 'post_count_per_week_mean' numeric
@attribute 'post_count_per_week_median' numeric
@attribute 'post_count_per_week_min' numeric
@attribute 'post_count_per_week_max' numeric
@attribute 'spammer' {'yes' 'no'}

@data
2130.1612903226,0.5641998735,0.0588235294,1784,0.0090958762,0,0,0.5,0.0046050702,0,0,0.25,57.8636938646,38,8,147,0.1185958254,0,0,5,1.0306767868,1,0,7,0.7609108159,0,0,50,0.0607210626,0,0,2,9.0215053763,6,1,31,0.1568627451,0,0,5,93,198105,6284,0,0,0,6825.2331540652,35,0,85934,3.6896149358,3,1,105,25.9180327869,15,1,247,no
17276.2530120482,0.022,0.284,11,0,0,0,0.1176470588,0,0.1111111111,0,0.25,91.398,101,8,148,0.096,0,0,2,0.186,0,0,4,1.018,0,0,28,0.284,0,0,1,16.404,18,0,32,0.088,0,0,2,83,1433929,500,0,0,0,36081.0220440882,31276,16,86280,0.3687315634,1,1,7,2.5773195876,3,1,12,no
10534.8888888889,0.0633086876,0.1090573013,137,0,0,0,0.6,0,0,0,0.3333333333,111.1853049908,124,11,148,0.1187615527,0,0,4,0.9094269871,1,0,8,1.2305914972,0,0,19,0.112754159,0,0,2,17.76987061,19,0,32,0.4630314233,0,0,2,72,758512,2200,0,0,0,11077.04345816,199,4,86330,2.8662251656,3,1,51,20.037037037,18,1,98,no
10920.3908045977,0.1963055729,0.172197871,627,0.0122053631,0,0,0.625,0.0126788445,0,0,0.25,94.3406386976,101,8,148,0.1959924859,0,0,5,0.6975579211,1,0,7,1.0378835316,0,0,20,0.1781465247,0,0,3,15.688478397,17,1,33,0.1671884784,0,0,3,261,2850222,3446,0,0,0,19777.9267146884,9428,2,86272,2.1654237288,2,1,32,15.1374407583,12,1,74,no
0.4814814815,0.0588235294,0.5882352941,1,0.0028011204,0,0,0.0476190476,0.0386702049,0.0526315789,0,0.0714285714,97.8823529412,86,65,140,0.0588235294,0,0,1,0.4705882353,0,0,1,1.7647058824,1,0,5,0.5882352941,1,0,1,17.4117647059,15,14,25,0.4117647059,0,0,1,162,78,17,0,0,0,26699.5625,3640,15,86357,0.0202140309,1,1,6,0.1416666667,3,1,7,no
40959.6753246753,0.1806770635,0.4549258273,475,0.0239331537,0,0,0.6666666667,0.0365833705,0,0,0.25,79.9307721567,76,1,144,0.2993533663,0,0,7,0.8512742488,1,0,9,1.2856599467,1,0,18,0.4610117916,0,0,3,14.2890833016,14,1,34,0.1802966908,0,0,3,77,3153895,2657,0,0,0,17264.1796042618,3445,1,86378,1.6128834356,2,1,51,11.2832618026,11,1,97,no
1372.7479674797,0.3667630987,0.4339440694,1141,0,0,0,0.5333333333,0,0,0,0.25,68.8955319833,59,3,148,0.1828993893,0,0,8,1.3577627772,1,0,9,1.5432336869,1,0,43,0.43747991,0,0,3,10.1539697846,9,0,44,0.3050466088,0,0,2,123,168848,6426,0,0,0,9971.0234726688,2092,1,86359,7.9362244898,7,1,59,55.5535714286,47,17,140,no
157.1627906977,0.6902156924,0.2260081275,2208,0.0076936507,0,0,1,0.0136581665,0,0,0.2,91.5198499531,98,6,148,0.0965926852,0,0,5,1.2463269772,1,0,8,1.0434510785,0,0,39,0.2328852766,0,0,3,15.0931541107,16,1,32,0.2028758987,0,0,2,215,33790,39617,0,0,0,3363.2595372108,532,1,71894,25.188976378,24,2,67,177.7222222222,171,92,277,no
11751578,0.3312342569,0.1120906801,1052,0,0,0,0.6,0,0,0,0.25,76.6149244332,65,3,156,0.2383501259,0,0,15,0.7156801008,1,0,4,1.0437657431,0,0,36,0.112720403,0,0,2,13.5220403023,11,0,36,0.0692695214,0,0,1,1,11751578,3942,0,0,0,8217.7634645669,353,0,86337,2.3199415632,3,1,126,16.2040816327,10,1,301,no
155.245819398,0.651126408,0.1167083855,2081,0.0007831555,0,0,0.5,0.0080685341,0,0,0.25,88.7643929912,89,9,148,0.0125156446,0,0,3,0.8995619524,1,0,4,1.1423654568,0,0,22,0.1195244055,0,0,2,15.0653942428,15,1,30,0.0469336671,0,0,2,598,92837,3744,0,0,0,10371.9017214398,286,0,86367,2.3604135894,2,1,56,16.5595854922,12,1,188,no
612.7925407925,0.3670995671,0.1502164502,848,0.0118927478,0,0,0.5,0.0122484863,0,0,0.25,93.8311688312,99,10,148,0.1718614719,0,0,4,1.3212121212,1,0,10,1.8034632035,1,0,26,0.1536796537,0,0,2,15.6831168831,16,1,33,0.2056277056,0,0,2,429,262888,2336,0,0,0,17704.1853616284,3407,5,86374,1.6910688141,2,1,48,11.8461538462,12,1,69,no
1215.2972972973,0.3840125392,0.1987460815,1225,0.0245099836,0,0,1,0.0137339099,0,0,0.25,95.2877742947,99,4,148,0.3253918495,0,0,7,1.1670846395,1,0,8,1.7504702194,1,0,34,0.2006269592,0,0,2,16.2015673981,17,1,33,0.1172413793,0,0,2,444,539592,5804,0,0,0,12391.7676387582,1935,0,86353,5.4716981132,5,1,36,38.4337349398,35,9,95,no
14.4761904762,0,0.9571619813,0,0,0,0,0.1666666667,0,0.0555555556,0,0.25,92.4605087015,88,8,157,0.0361445783,0,0,2,0.0334672021,0,0,2,2.4297188755,2,0,26,1.030789826,1,0,3,10.5368139224,11,0,29,0,0,0,0,21,304,747,0,0,0,22022.4879356568,7196,0,86386,1.0346260388,2,1,13,7.2524271845,7,1,54,no
177.5263157895,0.1102150538,0.5161290323,41,0,0,0,0,0,0.25,0,0,63.6935483871,57,6,159,0.4274193548,0,0,2,0.2258064516,0,0,4,1.0161290323,0,0,9,0.5161290323,1,0,1,8.7338709677,8,0,30,0.0215053763,0,0,1,19,3373,375,0,0,0,31441.6469002695,26065,9,85969,0.4004305705,1,1,7,2.7969924812,3,1,14,no
0.487804878,0.2291666667,0.5,11,0.0441597754,0,0,0.4,0.0578267219,0.0666666667,0,0.1666666667,62.75,53,9,144,0.375,0,0,2,0.9583333333,1,0,6,1.2291666667,1,0,4,0.5,1,0,1,10,9,1,24,0.1666666667,0,0,1,82,40,48,0,0,0,20656.7234042553,5838,3,85750,2.0869565217,2,1,11,16,13,8,17,no
62654.6904761905,0.5878102419,0.040527804,1871,0,0,0,0.25,0,0,0,0.1176470588,93.9249136035,97,1,156,0.1121583412,0,0,3,0.9101476594,1,0,9,1.2425384857,0,0,15,0.0436694942,0,0,3,16.4549167452,16,0,35,0.0882814954,0,0,2,42,2631497,11357,0,0,0,4153.2479572596,80,1,85842,6.9045553145,3,1,244,48.2272727273,22,1,264,no
5577.3522727273,0.6384110103,0.047544573,2041,0.0025075128,0,0,0.2,0.0027973538,0,0,0.25,61.5714732562,45,9,149,0.0425398811,0,0,2,0.9099155458,1,0,8,0.8273381295,0,0,30,0.0481701595,0,0,2,10.4701282452,7,1,31,0.0328432906,0,0,2,88,490807,3290,0,0,0,6535.1361076346,130,3,86259,2.5658105939,3,1,101,17.9606741573,13,1,321,no
0.2103448276,0.25,0.1666666667,6,0.0614293303,0.0588235294,0,0.5714285714,0.0148809524,0,0,0.0952380952,80.9583333333,84,28,139,0.6666666667,1,0,4,0.2916666667,0,0,1,1.125,0,0,9,0.2916666667,0,0,2,12.7916666667,13,2,31,0.0416666667,0,0,1,290,61,24,0,0,0,34587.6086956522,14775,163,85851,0.1061946903,1,1,2,0.75,2,1,5,no
2.2133757962,0.5462527438,0.1784258388,1742,0.0093574806,0,0,0.6,0.014811045,0,0,0.25,75.2088428975,70,3,148,0.0903104421,0,0,4,1.0106616494,1,0,10,0.8303543431,0,0,43,0.181875196,0,0,3,12.4490435873,11,1,32,0.0736908122,0,0,2,314,695,15634,0,0,0,7697.5724592221,642,1,86078,9.2434782609,7,1,50,65.0816326531,63,7,144,no
88861.9748427673,0.0245454545,0.8590909091,27,0.0230308267,0,0,0.380952381,0.0451590998,0.0454545455,0,0.25,123.8872727273,132,18,147,0.4745454545,0,0,8,0.6163636364,0,0,6,1.9854545455,2,0,15,0.9227272727,1,0,2,21.0281818182,22,4,31,0.1345454545,0,0,2,159,14129054,1100,0,0,0,32609.9890809827,19740,6,86382,0.7806955287,1,1,9,5.4726368159,5,1,24,no
1295.3333333333,0.2281654827,0.0196406185,546,0.0055357057,0,0,1,0.0014063555,0,0,0.2,83.5979941496,84,4,162,0.0551608859,0,0,4,0.3877977434,0,0,9,0.2235687422,0,0,10,0.0196406185,0,0,1,15.8875888007,16,1,43,0.0221479315,0,0,1,9,11658,2396,0,0,0,21570.4352006689,8328,2,86280,1.3840370156,2,1,49,9.6882591093,8,1,106,no
2.1156862745,0.3767705382,0.3903053195,1197,0.0377276528,0,0,0.4210526316,0.0235994473,0,0,0.25,93.1325149512,97,14,148,0.6430594901,0,0,8,1.1998740951,1,0,12,1.2212779352,0,0,11,0.4025810513,0,0,3,14.9376770538,16,1,32,0.2706956248,0,0,2,2040,4316,5142,0,0,0,13826.2515743073,1483,1,86390,3.936802974,5,1,44,27.6260869565,25,3,84,no
0.2136563877,0.2857142857,0.2040816327,14,0.0205761439,0,0,0.25,0.0194476159,0,0,0.25,84.4489795918,87,15,140,0.2040816327,0,0,2,0.7551020408,1,0,2,0.4897959184,0,0,4,0.2040816327,0,0,1,14.4081632653,15,1,27,0.3265306122,0,0,1,454,97,49,0,0,0,25344.2708333333,15720,12,84924,0.0312699426,1,1,9,0.21875,1,1,9,no
0.3223140496,0.34,0.06,17,0.0580590225,0,0,1,0.0050384615,0,0,0.125,99.34,107,15,140,0.46,0,0,2,1.04,1,0,3,1.2,0,0,12,0.06,0,0,1,15.14,16,1,27,0.4,0,0,1,121,39,52,0,0,0,28101.6326530612,16306,47,83276,0.1138952164,1,1,4,0.7936507937,2,1,9,no
0.1627906977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
3246.5045146727,0.0203188496,0.6205064083,65,0,0,0,0,0,0.0416666667,0,0,127.3463582369,136,14,152,0.1734917162,0,0,4,0.0903407315,0,0,5,1.8099406064,1,0,13,0.6264457643,1,0,2,20.871209753,22,0,33,0.0343857455,0,0,1,886,2876403,3367,0,0,0,21211.1635397123,10083,4,86399,1.9956331878,2,1,31,13.9694323144,15,1,89,no
1367.3764705882,0.1453744493,0.2004405286,66,0.0264373563,0,0,0.3333333333,0.0170960741,0,0,0.25,112.5792951542,132,10,148,0.4185022026,0,0,5,1.3634361233,1,0,6,1.1057268722,0,0,12,0.2136563877,0,0,2,17.281938326,18,1,37,0.5066079295,1,0,2,85,116227,461,0,0,0,18454.6622516556,3039,3,85940,0.6227709191,2,1,69,4.3653846154,3,1,80,no
10651.9756097561,0.4425305355,0.1556529909,1413,0,0,0,1,0,0,0,0.25,74.9586595678,68,11,152,0.1149389289,0,0,4,0.9370497964,1,0,10,1.6533041027,0,0,66,0.1565925462,0,0,2,13.0228625117,12,0,34,0.1462574381,0,0,3,205,2183655,3586,0,0,0,16617.76660401,1613,0,86226,2.2391304348,2,1,65,15.6519607843,12,1,92,no
157816.516483516,0,0.944375,0,0.0123983648,0,0,0.2857142857,0.055312727,0.0555555556,0,0.1333333333,109.97,109,38,148,0.25,0,0,7,0.3634375,0,0,4,2.4184375,2,0,21,0.96,1,0,2,18.366875,18,6,32,0.2903125,0,0,1,91,14361303,28339,0,0,0,3997.368240075,2040,2,53650,21.6216216216,20,2,52,152.380952381,148,82,220,no
13507.1161369193,0,0.7134375,0,0.0268042643,0,0,0.3333333333,0.0436677239,0.0476190476,0,0.1538461538,112.9575,118,43,152,0.5240625,0,0,6,0.989375,1,0,7,2.2775,2,0,17,0.746875,1,0,2,18.795625,19,6,31,0.468125,0,0,2,818,11048821,36584,0,0,0,3800.7630509534,2157,2,75368,22.8571428571,23,4,62,160,155,43,254,no
3381.2830188679,0.1153846154,0.5769230769,3,0.034427755,0,0,0.2105263158,0.0338950859,0.0454545455,0,0.1,94.6538461538,116,16,140,0.6923076923,0,0,4,0.5,0,0,2,2.3076923077,3,0,6,0.5769230769,1,0,1,15.5384615385,18,2,26,0.3461538462,0,0,2,53,179208,26,0,0,0,27443.44,4575,26,79892,0.0354706685,1,1,7,0.2476190476,2,1,7,no
1942.5483870968,0.0114155251,0.9474885845,5,0.0225048188,0,0,0.3333333333,0.0565159716,0.05,0,0.2,115.1164383562,122,28,144,0.399543379,0,0,2,0.1849315068,0,0,4,2.9863013699,3,0,14,1.0593607306,1,0,2,19.7625570776,21,4,30,0.0890410959,0,0,1,31,60219,438,0,0,0,37546.1853546911,29701,37,86399,0.4750542299,1,1,6,3.3181818182,4,1,12,no
26383.5,0,0.4909318324,0,0.001497642,0,0,1,0.0556938717,0,0,0.25,83.964040025,84,22,147,0.0178236398,0,0,2,0.0046904315,0,0,1,2.0062539087,1,0,60,0.4909318324,0,0,1,15.4227642276,15,1,45,0.0009380863,0,0,1,42,1108107,5383,0,0,0,7740.2783859869,5212,2,86398,7.5781990521,11,1,21,53.3,74,1,114,no
1589.8770491803,0.6825148577,0.0991554582,2182,0.0090150021,0,0,0.25,0.005602174,0,0,0.1666666667,70.0788238974,53,9,150,0.1801689084,0,0,4,1.2380356584,1,0,10,1.3956834532,0,0,21,0.1088520488,0,0,3,11.1926806381,8,1,31,0.1513919299,0,0,2,122,193965,23245,0,0,0,4601.7396745933,119,0,85561,16.1464646465,13,1,70,114.1785714286,108,15,229,no
346.9375,0.1630468996,0.5971041863,518,0.0201174508,0,0,1,0.0423900487,0.0454545455,0,0.25,93.9203651243,91,5,144,0.2747875354,0,0,7,0.6789423985,0,0,10,1.4894554611,1,0,12,0.6213408876,1,0,3,15.7000314762,15,1,31,0.1762669185,0,0,2,16,5551,3525,0,0,0,15667.1823047859,3501,0,86382,3.1025390625,3,1,91,21.7602739726,13,1,135,no
1265.8510638298,0.0702588484,0.4881141046,133,0.018716597,0,0,0.3333333333,0.0276130939,0,0,0.2,114.2144743793,124,12,148,0.324881141,0,0,4,0.7147385103,0,0,6,2.1732699419,1,0,13,0.4918119387,0,0,2,19.7031167459,20,1,32,0.0771262546,0,0,2,329,416465,1893,0,0,0,28482.1458773784,15224,2,86384,1.3628509719,1,1,22,9.5606060606,8,1,41,no
0,0.021875,0.0021875,70,0,0.6666666667,0,0,0,0,0,0.1666666667,92.7728125,88,15,148,0.921875,1,0,2,0.0265625,0,0,2,0.848125,0,0,17,0.0021875,0,0,1,10.953125,8,0,30,0,0,0,0,0,3367,3210,0,0,0,20001.9781181619,16,0,86399,2.103879027,2,1,6,14.7465437788,15,3,21,no
26555.1764705882,0.1587996249,0.8605814317,508,0.0342845863,0,0,0.3333333333,0.0455556257,0.0476190476,0,0.1428571429,122.8336980306,130,18,151,0.7133479212,0,0,7,1.0331353548,1,0,7,2.8730853392,2,0,15,0.9077836824,1,0,3,20.5282900907,21,3,30,0.1900593936,0,0,2,204,5417256,28209,0,0,0,5404.9033771107,1428,1,85874,13.7887931034,14,1,60,96.9393939394,99,13,186,no
9139.6075949367,0.5602006689,0.510451505,1340,0.0066202631,0,0,0.3333333333,0.024530619,0.0357142857,0,0.1666666667,113.7119565217,124,12,148,0.1295986622,0,0,3,1.0012541806,1,0,5,2.8432274247,2,0,87,0.5221571906,1,0,3,20.4744983278,22,2,33,0.0857023411,0,0,1,158,1444058,2395,0,0,0,16247.1936428273,2058,1,86398,1.3042529989,2,1,31,9.1297709924,8,1,89,no
0,0.338028169,0.2605633803,96,0,0,0,0,0,0,0,0.25,85.0176056338,81,20,140,0.0035211268,0,0,1,0.426056338,0,0,5,1.1795774648,0,0,13,0.2711267606,0,0,2,2.1267605634,1,0,24,0.0035211268,0,0,1,0,65966,284,0,0,0,26819.5724381625,3400,12,86385,0.3459196102,1,1,66,2.4273504274,2,1,72,no
27955.4814814815,0.1723737667,0.132327336,297,0,0,0,1,0,0,0,0.25,92.7353453279,97,1,144,0.1021474173,0,0,3,0.4056877539,0,0,6,1.1834010447,0,0,18,0.1346488683,0,0,2,16.5507835171,17,0,33,0.0650029019,0,0,2,81,2264394,1726,0,0,0,27016.3902439024,14442,0,86371,0.8347868217,1,1,21,5.8406779661,7,1,44,no
28220.8181818182,0.0175328741,0.9567939887,28,0.0419966395,0.0454545455,0,0.1875,0.0530657749,0.0526315789,0,0.1666666667,107.8628678773,109,14,140,0.8021289919,1,0,3,0.1596743895,0,0,5,1.8634940513,1,0,12,0.975579211,1,0,2,19.1571696932,19,2,30,0.0156543519,0,0,1,77,2173003,1597,0,0,0,40986.5701754386,24569,4,86399,0.8160449668,1,1,9,5.7035714286,5,1,17,no
7998.0555555556,0.0627802691,0.2630792227,84,0.0045590719,0,0,0.3125,0.0300730014,0,0,0.25,94.5284005979,101,11,144,0.0807174888,0,0,5,0.5276532138,0,0,7,1.0269058296,0,0,49,0.2668161435,0,0,2,16.8781763827,18,1,36,0.2085201794,0,0,2,90,719825,1347,0,0,0,20019.6679132386,2916,7,86253,1.0237184392,2,1,42,7.1550802139,7,1,63,no
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.1010830325,0.375,0.0625,18,0.0142030423,0,0,0.3333333333,0.0049693362,0,0,0.1,91.375,90,16,140,0.1041666667,0,0,1,1.2916666667,1,0,3,0.8541666667,0,0,4,0.0625,0,0,1,14.8958333333,16,2,26,0.5833333333,1,0,2,277,28,49,0,0,0,18501.0425531915,3307,11,86334,0.1085972851,2,1,10,0.7619047619,4,1,13,no
1.8484848485,0.0583941606,0.7664233577,8,0.0005614823,0,0,0.0769230769,0.0603747157,0.0666666667,0,0.25,73.2700729927,75,2,133,0.0072992701,0,0,1,0.1459854015,0,0,1,1.9416058394,2,0,9,0.7664233577,1,0,1,12.4671532847,13,1,23,0.0072992701,0,0,1,33,61,138,0,0,0,34137.3161764706,30513,35,86341,0.0859473024,1,1,3,0.600877193,2,1,9,no
8.5228426396,0.0686184812,0.0905763952,75,0.002789225,0,0,0.2222222222,0.0086786498,0,0,0.25,86.8700823422,83,12,144,0.0393412626,0,0,2,0.1564501372,0,0,5,0.5315645014,0,0,13,0.0905763952,0,0,1,16.6404391583,16,2,35,0.0539798719,0,0,2,985,8395,1094,0,0,0,37803.7683150183,20239,5,86377,0.608913649,1,1,32,4.26953125,4,1,53,no
0.4827586207,0.1076923077,0.3641025641,21,0.0223845883,0,0,0.3333333333,0.0238724971,0,0,0.1428571429,91.5179487179,93,14,140,0.2666666667,0,0,3,0.8256410256,1,0,3,1.5282051282,0,0,33,0.3641025641,0,0,1,15.3128205128,15,2,29,0.4974358974,0,0,2,145,70,197,0,0,0,30526.324742268,21432,4,84582,0.2074468085,1,1,7,1.4552238806,2,1,14,no
0,0,1,0,0.0650195126,0.0714285714,0,0.125,0.0785933625,0.0769230769,0.0434782609,0.25,81.2428825623,81,20,140,0.859430605,1,0,1,0,0,0,0,3.6903914591,4,0,13,1,1,1,1,13.1850533808,13,4,23,0,0,0,0,0,1171,1124,0,0,0,1711.6660730187,897,0,76799,22.48,59,1,77,160.5714285714,151,1,463,no
144.2647058824,0.2846463485,0.5319148936,495,0.0109588229,0,0,1,0.0376823524,0.0416666667,0,0.25,87.5704427832,87,11,144,0.1472110408,0,0,6,0.5773433007,0,0,8,1.8729154687,1,0,20,0.5445658424,1,0,3,14.9482461185,15,1,30,0.1230592294,0,0,2,68,9810,1749,0,0,0,26227.0316455696,13435,1,86395,1.0110465116,2,1,13,7.0691056911,6,1,49,no
5443.75,0.022875817,0.7810457516,7,0.004744299,0,0,0.25,0.056355844,0.0625,0,0.1538461538,85.114379085,81,10,140,0.068627451,0,0,2,0.3921568627,0,0,5,1.5490196078,1,0,12,0.7875816993,1,0,2,14.6633986928,14,2,28,0.1732026144,0,0,1,4,21775,310,0,0,0,27130.7573770492,12621,1,85482,0.4714946071,1,1,15,3.2903225806,3,1,33,no
398.0891089109,0.5211399937,0.4497337927,1664,0.0145050677,0,0,0.3333333333,0.0348522812,0,0,0.2,86.9260883182,86,9,148,0.1669276542,0,0,5,0.7911055434,1,0,10,1.8258690886,1,0,11,0.4594425305,0,0,3,15.1998120889,14,1,34,0.0701534607,0,0,1,101,40207,8593,0,0,0,11023.9899749373,3204,2,86198,7.1752808989,6,1,77,49.890625,41,1,137,no
0,0,1,0,0.0744440063,0.0714285714,0,0.2727272727,0.0756152987,0.0714285714,0.037037037,0.2,96.5403125,95,37,140,0.9903125,1,0,3,0,0,0,0,1.383125,1,0,7,1.000625,1,1,2,14.20875,14,6,27,0,0,0,0,0,260,3543,0,0,0,24009.2019381057,21600,0,86399,3.302373581,3,1,10,23.1884057971,22,7,50,no
0,0,0.9787234043,0,0.0021735626,0,0,0.0909090909,0.0610205698,0.0476190476,0,0.25,108.6968085106,127,21,141,0.0319148936,0,0,1,0.0372340426,0,0,3,1.8563829787,2,0,8,1.0478723404,1,0,2,19.8138297872,22,3,30,0.0159574468,0,0,1,0,60790,188,0,0,0,35106.5561497326,19467,6,86366,0.2520107239,1,1,4,1.7570093458,3,1,7,no
1857.4457831325,0.3741579914,0.1090018371,611,0.0023144898,0,0,0.1666666667,0.0078777589,0,0,0.25,81.6711573791,79,8,144,0.0440906307,0,0,3,0.657072872,1,0,6,1.1243110839,0,0,13,0.1114513166,0,0,2,14.7268830374,14,1,31,0.0869565217,0,0,1,332,616672,1636,0,0,0,18757.6789215686,2627,0,86342,1.1739755572,2,1,21,8.2060301508,8,1,39,no
17686.8076923077,0.0109375,0.4184375,35,0,0.0625,0,0.2,0,0,0,0.25,122.9596875,130,9,148,0.1978125,0,0,5,0.14375,0,0,4,1.639375,0,0,27,0.45875,0,0,2,19.3284375,21,0,32,0.093125,0,0,2,52,919714,3707,0,0,0,9893.6070647077,249,0,86310,5.871559633,4,1,48,41.0256410256,37,4,93,no
3146.7658536585,0.2613398465,0.3304256804,749,0.0231738407,0,0,1,0.0216497237,0,0,0.25,99.3265875785,105,4,148,0.3335659456,0,0,10,1.1441032798,1,0,8,2.2424982554,2,0,17,0.3328681089,0,0,2,16.847871598,18,1,32,0.2278436846,0,0,2,205,645087,2880,0,0,0,20607.9542757417,8292,1,86382,2.3338762215,2,1,18,16.3771428571,16,1,61,no
4647.9101123596,0.4095327689,0.1442458451,1306,0.0117983314,0,0,0.4,0.0091669999,0,0,0.25,96.9551583569,109,7,149,0.2104107871,0,0,4,1.0821574161,1,0,9,1.6952022578,1,0,23,0.1461273126,0,0,2,16.6324866729,18,1,32,0.1627469426,0,0,3,178,827328,4029,0,0,0,18087.015370138,4762,1,86319,2.8072183099,3,1,36,19.6851851852,16,1,99,no
237.2903225806,0.0009375,0.773125,3,0.0063665684,0,0,1,0.0523463532,0.0625,0,0.1538461538,97.1171875,89,14,148,0.115,0,0,5,0.198125,0,0,3,1.953125,2,0,19,0.7975,1,0,2,16.645625,15,1,31,0.14875,0,0,2,713,169188,147751,0,0,0,405.6311347296,99,0,25368,213.3333333333,204,9,316,1600,1216,540,1444,no
0.35,0.3103448276,0.0344827586,18,0,0,0,0.2,0,0,0,0.1,81.8793103448,83,16,140,0.2068965517,0,0,1,0.6896551724,1,0,3,0.4655172414,0,0,5,0.0344827586,0,0,1,13.3620689655,13,0,26,0.0862068966,0,0,1,220,77,58,0,0,0,21350.3333333333,7061,6,80917,0.0450310559,2,1,7,0.3152173913,3,1,26,no
12.6606060606,0.7512515645,0.1032540676,2401,0,0,0,1,0,0.2,0,0,95.3926783479,102,2,158,0.0563204005,0,0,3,1.2080725907,1,0,6,0.7121401752,0,0,12,0.1054443054,0,0,4,11.4593241552,10,0,33,0.049436796,0,0,2,165,2089,31642,0,0,0,1934.5471048513,278,2,52104,43.7808219178,41,1,103,319.6,297,216,375,no
22.8770949721,0.04125,0.9590625,132,0.058916427,0.0625,0,0.1428571429,0.0614333024,0.0625,0,0.1428571429,102.985625,102,22,148,0.905,1,0,2,0.929375,1,0,7,1.85875,2,0,30,0.963125,1,0,2,16.6340625,16,3,31,0.8459375,1,0,2,358,8190,8604,0,0,0,10036.9874960925,10800,15,54000,8.6253369272,8,5,18,60.3773584906,60,22,80,no
0.7543859649,0.4355670103,0.0824742268,169,0,0,0,1,0,0,0,0.2,68.9510309278,66,2,143,0.1958762887,0,0,12,0.7164948454,1,0,5,0.8273195876,0,0,12,0.0850515464,0,0,2,10.8273195876,10,0,27,0.1082474227,0,0,2,57,43,390,0,0,0,25318.4341085271,7386,0,86244,0.3188167625,2,1,11,2.2298850575,3,1,22,no
799,0.177309008,0.6659064994,311,0.0002515339,0,0,0.1428571429,0.0307848248,0.0384615385,0,0.1818181818,113.8791334094,119,21,144,0.0057012543,0,0,3,0.2411630559,0,0,5,6.681299886,6,0,31,0.6847206385,1,0,2,22.322690992,23,3,37,0.0210946408,0,0,2,16,12784,1752,0,0,0,12913.1779806047,1377,9,85846,1.7366336634,4,1,27,12.1805555556,12,1,84,no
0.3612565445,0.0534979424,0.4043209877,52,0,0,0,0,0,0,0,0,91.5606995885,92,6,148,0.2849794239,0,0,6,0.683127572,1,0,5,1.2911522634,0,0,37,0.4197530864,0,0,3,13.7592592593,14,0,31,0.4197530864,0,0,3,573,207,985,0,0,0,27822.3645726056,16800,3,86184,0.6394736842,1,1,14,4.4792626728,4,1,25,no
